workerid,proliferate.condition,first_response_value,item,item_number,item_type,length,response,sentence,sentence_id,trial_sequence_total,verb,wh_type,wrong_attempts,verb
4869,Experiment Group,,32,,,short,0.55,助手想知道军官为什么否认老师出卖了水手。,132031,1,否认,adj,,03
4869,Experiment Group,,4,,,long,0.13,教授想知道工程师否认秘书批评了谁。,204032,2,否认,arg,,03
4869,Experiment Group,,,,,,0.15,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,3,,,,00
4869,Experiment Group,,12,,,short,0.09,包工头想知道谁猜播音员打伤了算命先生。,212131,4,猜,arg,,13
4869,Experiment Group,,13,,,long,0.09,服务员想知道售票员怀疑演说家为什么欺骗了建筑工人。,113012,5,怀疑,adj,,01
4869,Experiment Group,,,,,,0.95,村长不想见买了卡车的村民。,900022,6,,,,02
4869,Experiment Group,,8,,,short,0.67,侦探想知道谁接受飞行员羞辱了卡车司机。,208061,7,接受,arg,,06
4869,Experiment Group,,,,,,0.16,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,8,,,,00
4869,Experiment Group,,9,,,short,0.54,将军想知道间谍为什么猜士兵跟踪了总统。,109131,9,猜,adj,,13
4869,Experiment Group,,29,,,short,0.32,编辑想知道谁抱怨杂技演员抚养了小女孩。,229041,10,抱怨,arg,,04
4869,Experiment Group,,,,,,0.07,领导自己的烦恼向倾诉朋友。,900009,11,,,,00
4869,Experiment Group,,17,,,short,0.06,会计想知道演员为什么重申编辑邀请了神父。,117101,12,重申,adj,,10
4869,Experiment Group,,14,,,long,0.64,英语老师想知道工程师承认中学生举报了谁。,214052,13,承认,arg,,05
4869,Experiment Group,,,,,,0.77,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,14,,,,00
4869,Experiment Group,,11,,,long,0.43,政客想知道医生说护士为什么推倒了男孩。,111142,15,说,adj,,14
4869,Experiment Group,,25,,,short,0.76,美容师想知道房东为什么怀疑营养师吓唬了快餐店员。,125011,16,怀疑,adj,,01
4869,Experiment Group,,,,,,0.54,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,900003,17,,,,00
4869,Experiment Group,,,,,,0.92,数学老师指导中学生们如何解决问题。,900031,18,,,,03
4869,Experiment Group,,,,,,0.54,学生自己的问题向提出老师。,900010,19,,,,01
4869,Experiment Group,,16,,,short,0.82,大学生想知道谁说音乐老师夸赞了歌手。,216141,20,说,arg,,14
4869,Experiment Group,,,,,,0.54,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,21,,,,02
4869,Experiment Group,,28,,,short,0.72,丞相想知道皇上为什么抱怨将军威胁了大臣。,128041,22,抱怨,adj,,04
4869,Experiment Group,,10,,,long,0.34,导游想知道外国人接受保安为什么袭击了商贩。,110062,23,接受,adj,,06
4869,Experiment Group,,,,,,0.76,教导主任鼓励学生们追求自己的梦想。,900030,24,,,,03
4869,Experiment Group,,1,,,short,0.54,老师想知道学生为什么承认修理工打了快递员。,101051,25,承认,adj,,05
4869,Experiment Group,,,,,,0.88,外科医生鼓励病人多锻炼身体。,900027,26,,,,02
4869,Experiment Group,,,,,,0.07,冯阿姨瞧见了背着书包的中学生。,900017,27,,,,01
4869,Experiment Group,,31,,,long,0.15,心理学家想知道大学生怀疑保姆讨好了谁。,231012,28,怀疑,arg,,01
4869,Experiment Group,,,,,,0.78,国家领导人批准干部可以离职翻译官。,900014,29,,,,01
4869,Experiment Group,,,,,,0.79,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,30,,,,00
4869,Experiment Group,,,,,,0.7,交警在马路边提醒行人要注意安全。,900029,31,,,,02
4869,Experiment Group,,7,,,long,0.15,村长想知道农民接受电工无视了谁。,207062,32,接受,arg,,06
4869,Experiment Group,,,,,,0.79,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,33,,,,00
4869,Experiment Group,,26,,,long,0.77,制片人想知道健身教练猜化妆师为什么监视了调酒师。,126132,34,猜,adj,,13
4869,Experiment Group,,2,,,long,0.31,法官想知道律师承认警察为什么审问了学生。,102052,35,承认,adj,,05
4869,Experiment Group,,,,,,0.73,农业专家相信天文学家可以退休物理学家。,900016,36,,,,01
4869,Experiment Group,,30,,,long,0.56,舞蹈老师想知道实习生猜歌手赞美了谁。,230132,37,猜,arg,,13
4869,Experiment Group,,,,,,0.29,运动员的姐姐向老师请教了一个问题。,900026,38,,,,02
4869,Experiment Group,,3,,,long,0.71,经理想知道厨师否认服务员为什么接待了乞丐。,103032,39,否认,adj,,03
4869,Experiment Group,,,,,,0.91,助理自己的缺点向指出经理。,900011,40,,,,01
4869,Experiment Group,,24,,,long,0.5,仓库管理员想知道采购员抱怨保险代理人为什么挖苦了模特。,124042,41,抱怨,adj,,04
4869,Experiment Group,,23,,,long,0.72,园丁想知道水管工说焊工训斥了谁。,223142,42,说,arg,,14
4869,Experiment Group,,,,,,0.34,教授认识修了桌子的工人。,900020,43,,,,02
4869,Experiment Group,,,,,,0.84,装修师傅不想见到吃了汉堡的小女孩。,900024,44,,,,02
4869,Experiment Group,,5,,,short,0.87,市长想知道谁承认艺术家联系了毒枭。,205051,45,承认,arg,,05
4869,Experiment Group,,,,,,0.48,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,46,,,,00
4869,Experiment Group,,22,,,short,0.85,顾问想知道外交官为什么说生物学家嘲讽了哲学家。,122141,47,说,adj,,14
4869,Experiment Group,,,,,,0.9,文艺评论家怀疑编辑可以偷懒教授。,900015,48,,,,01
4869,Experiment Group,,27,,,short,0.18,法医想知道谁重申罪犯谋害了程序员。,227101,49,重申,arg,,10
4869,Experiment Group,,20,,,short,0.75,售货员想知道谁怀疑摄影师指责了心理医生。,220011,50,怀疑,arg,,01
4869,Experiment Group,,,,,,0.8,顾问没注意到端着盘子的阿姨。,900023,51,,,,02
4869,Experiment Group,,,,,,0.55,基金管理员期待顾客可以成功历史学家。,900013,52,,,,01
4869,Experiment Group,,18,,,long,0.67,船长想知道建筑师抱怨飞行员责备了谁。,218042,53,抱怨,arg,,04
4869,Experiment Group,,,,,,0.13,队员们自己的优势向隐瞒对手。,900012,54,,,,01
4869,Experiment Group,,19,,,long,0.74,经理想知道道士重申和尚夸奖了谁。,219102,55,重申,arg,,10
4869,Experiment Group,,,,,,0.82,广告商邀请客户参加在西餐厅举办的宴会。,900028,56,,,,02
4869,Experiment Group,,21,,,short,0.63,省长想知道药剂师为什么接受小报记者采访了税务员。,121061,57,接受,adj,,06
4869,Experiment Group,,,,,,0.8,保姆想知道老爷爷午饭到底吃了些什么。,900032,58,,,,03
4869,Experiment Group,,6,,,long,0.58,检察官想知道教练员重申音乐家为什么开除了保镖。,106102,59,重申,adj,,10
4869,Experiment Group,,,,,,0.04,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,60,,,,00
4869,Experiment Group,,,,,,0.99,部长没见过吃了包子的大学生。,900021,61,,,,02
4869,Experiment Group,,,,,,0.94,校长遇到了扛着箱子的维修员。,900018,62,,,,01
4869,Experiment Group,,,,,,0.4,魏老师看到了看了报告的研究生。,900019,63,,,,01
4869,Experiment Group,,15,,,short,0.72,主持人想知道谁否认政府官员批评了总统候选人。,215031,64,否认,arg,,03
4841,Experiment Group,,,practice_good,practice_good,,0.88,,,0,,,0,
4841,Experiment Group,,,practice_bad,practice_bad,,0.18,,,0,,,0,
4841,Experiment Group,,31,,,long,0,心理学家想知道大学生猜保姆为什么讨好了理发师。,131132,1,猜,adj,,13
4841,Experiment Group,,,,,,0.1,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,2,,,,00
4841,Experiment Group,,,,,,0.74,顾问没注意到端着盘子的阿姨。,900023,3,,,,02
4841,Experiment Group,,1,,,short,0.53,老师想知道学生为什么证实修理工打了快递员。,101091,4,证实,adj,,09
4841,Experiment Group,,,,,,0.55,国家领导人批准干部可以离职翻译官。,900014,5,,,,01
4841,Experiment Group,,,,,,0.76,校长遇到了扛着箱子的维修员。,900018,6,,,,01
4841,Experiment Group,,11,,,short,0.81,政客想知道医生为什么坚称护士推倒了男孩。,111021,7,坚称,adj,,02
4841,Experiment Group,,,,,,0.92,教导主任鼓励学生们追求自己的梦想。,900030,8,,,,03
4841,Experiment Group,,9,,,short,0.47,将军想知道谁重申士兵跟踪了总统。,209101,9,重申,arg,,10
4841,Experiment Group,,,,,,0.62,部长没见过吃了包子的大学生。,900021,10,,,,02
4841,Experiment Group,,,,,,0.96,保姆想知道老爷爷午饭到底吃了些什么。,900032,11,,,,03
4841,Experiment Group,,13,,,short,0.65,服务员想知道售票员为什么认为演说家欺骗了建筑工人。,113121,12,认为,adj,,12
4841,Experiment Group,,,,,,0.82,运动员的姐姐向老师请教了一个问题。,900026,13,,,,02
4841,Experiment Group,,22,,,short,0.54,顾问想知道谁猜生物学家嘲讽了哲学家。,222131,14,猜,arg,,13
4841,Experiment Group,,23,,,short,0.66,园丁想知道谁认为焊工训斥了清洁工。,223121,15,认为,arg,,12
4841,Experiment Group,,,,,,0.15,文艺评论家怀疑编辑可以偷懒教授。,900015,16,,,,01
4841,Experiment Group,,,,,,0.96,广告商邀请客户参加在西餐厅举办的宴会。,900028,17,,,,02
4841,Experiment Group,,29,,,long,0.57,编辑想知道法务顾问怀疑杂技演员抚养了谁。,229012,18,怀疑,arg,,01
4841,Experiment Group,,,,,,0.95,村长不想见买了卡车的村民。,900022,19,,,,02
4841,Experiment Group,,19,,,long,0.54,经理想知道道士证实和尚夸奖了谁。,219092,20,证实,arg,,09
4841,Experiment Group,,18,,,long,0.32,船长想知道建筑师否认飞行员责备了谁。,218032,21,否认,arg,,03
4841,Experiment Group,,,,,,0.13,助理自己的缺点向指出经理。,900011,22,,,,01
4841,Experiment Group,,21,,,long,0.38,省长想知道药剂师证实小报记者为什么采访了税务员。,121092,23,证实,adj,,09
4841,Experiment Group,,17,,,long,0.27,会计想知道演员认为编辑为什么邀请了神父。,117122,24,认为,adj,,12
4841,Experiment Group,,,,,,0.18,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,900003,25,,,,00
4841,Experiment Group,,,,,,0.22,领导自己的烦恼向倾诉朋友。,900009,26,,,,00
4841,Experiment Group,,28,,,long,0.43,丞相想知道皇上承认将军为什么威胁了大臣。,128052,27,承认,adj,,05
4841,Experiment Group,,3,,,short,0.43,经理想知道厨师为什么猜服务员接待了乞丐。,103131,28,猜,adj,,13
4841,Experiment Group,,,,,,0.66,基金管理员期待顾客可以成功历史学家。,900013,29,,,,01
4841,Experiment Group,,,,,,0.97,外科医生鼓励病人多锻炼身体。,900027,30,,,,02
4841,Experiment Group,,25,,,short,0.58,美容师想知道谁证实营养师吓唬了快餐店员。,225091,31,证实,arg,,09
4841,Experiment Group,,,,,,0.96,冯阿姨瞧见了背着书包的中学生。,900017,32,,,,01
4841,Experiment Group,,26,,,short,0.61,制片人想知道健身教练为什么否认化妆师监视了调酒师。,126031,33,否认,adj,,03
4841,Experiment Group,,30,,,long,0.49,舞蹈老师想知道实习生坚称歌手赞美了谁。,230022,34,坚称,arg,,02
4841,Experiment Group,,,,,,0.18,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,900005,35,,,,00
4841,Experiment Group,,7,,,short,0.62,村长想知道农民为什么怀疑电工无视了领导。,107011,36,怀疑,adj,,01
4841,Experiment Group,,4,,,long,0.52,教授想知道工程师认为秘书批评了谁。,204122,37,认为,arg,,12
4841,Experiment Group,,,,,,0.07,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,900002,38,,,,00
4841,Experiment Group,,20,,,short,0.62,售货员想知道谁怀疑摄影师指责了心理医生。,220011,39,怀疑,arg,,01
4841,Experiment Group,,5,,,long,0.34,市长想知道议员坚称艺术家为什么联系了毒枭。,105022,40,坚称,adj,,02
4841,Experiment Group,,,,,,0.13,队员们自己的优势向隐瞒对手。,900012,41,,,,01
4841,Experiment Group,,24,,,short,0.55,仓库管理员想知道采购员为什么承认保险代理人挖苦了模特。,124051,42,承认,adj,,05
4841,Experiment Group,,16,,,long,0.23,大学生想知道记者怀疑音乐老师为什么夸赞了歌手。,116012,43,怀疑,adj,,01
4841,Experiment Group,,,,,,0.94,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,44,,,,02
4841,Experiment Group,,,,,,0.03,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,900001,45,,,,00
4841,Experiment Group,,,,,,0.72,数学老师指导中学生们如何解决问题。,900031,46,,,,03
4841,Experiment Group,,6,,,short,0.58,检察官想知道谁坚称音乐家开除了保镖。,206021,47,坚称,arg,,02
4841,Experiment Group,,27,,,short,0.28,法医想知道谁否认罪犯谋害了程序员。,227031,48,否认,arg,,03
4841,Experiment Group,,,,,,0.23,魏老师看到了看了报告的研究生。,900019,49,,,,01
4841,Experiment Group,,12,,,long,0.54,包工头想知道和尚重申播音员打伤了谁。,212102,50,重申,arg,,10
4841,Experiment Group,,,,,,0.82,教授认识修了桌子的工人。,900020,51,,,,02
4841,Experiment Group,,32,,,long,0.3,助手想知道军官猜老师出卖了谁。,232132,52,猜,arg,,13
4841,Experiment Group,,,,,,0.17,农业专家相信天文学家可以退休物理学家。,900016,53,,,,01
4841,Experiment Group,,,,,,0.09,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,900006,54,,,,00
4841,Experiment Group,,2,,,long,0.21,法官想知道律师否认警察为什么审问了学生。,102032,55,否认,adj,,03
4841,Experiment Group,,,,,,0.04,学生自己的问题向提出老师。,900010,56,,,,01
4841,Experiment Group,,,,,,0.95,交警在马路边提醒行人要注意安全。,900029,57,,,,02
4841,Experiment Group,,8,,,long,0.2,侦探想知道售货员重申飞行员为什么羞辱了卡车司机。,108102,58,重申,adj,,10
4841,Experiment Group,,14,,,short,0.58,英语老师想知道工程师为什么重申中学生举报了店员。,114101,59,重申,adj,,10
4841,Experiment Group,,,,,,0.6,装修师傅不想见到吃了汉堡的小女孩。,900024,60,,,,02
4841,Experiment Group,,10,,,long,0.66,导游想知道外国人承认保安袭击了谁。,210052,61,承认,arg,,05
4841,Experiment Group,,15,,,short,0.09,主持人想知道谁承认政府官员批评了总统候选人。,215051,62,承认,arg,,05
4841,Experiment Group,,,,,,0.04,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,63,,,,00
4841,Experiment Group,,,,,,0.06,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,900008,64,,,,00
4822,Experiment Group,,,practice_good,practice_good,,0.92,,,0,,,0,
4822,Experiment Group,,,practice_bad,practice_bad,,0,,,0,,,0,
4822,Experiment Group,,9,,,long,0.57,将军想知道间谍认同士兵为什么跟踪了总统。,109112,1,认同,adj,,11
4822,Experiment Group,,,,,,0,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,900004,2,,,,00
4822,Experiment Group,,,,,,0.98,校长遇到了扛着箱子的维修员。,900018,3,,,,01
4822,Experiment Group,,15,,,long,0.99,主持人想知道学者怀疑政府官员为什么批评了总统候选人。,115012,4,怀疑,adj,,01
4822,Experiment Group,,19,,,long,0.33,经理想知道道士承认和尚夸奖了谁。,219052,5,承认,arg,,05
4822,Experiment Group,,,,,,0.01,领导自己的烦恼向倾诉朋友。,900009,6,,,,00
4822,Experiment Group,,14,,,short,0.86,英语老师想知道工程师为什么抱怨中学生举报了店员。,114041,7,抱怨,adj,,04
4822,Experiment Group,,,,,,0.97,部门经理的好朋友向父母倾诉了自己的烦恼。,900025,8,,,,02
4822,Experiment Group,,4,,,short,0.72,教授想知道工程师为什么保证秘书批评了运动员。,104071,9,保证,adj,,07
4822,Experiment Group,,,,,,0.98,交警在马路边提醒行人要注意安全。,900029,10,,,,02
4822,Experiment Group,,17,,,short,0.92,会计想知道演员为什么认为编辑邀请了神父。,117121,11,认为,adj,,12
4822,Experiment Group,,11,,,long,0.89,政客想知道医生猜护士推倒了谁。,211132,12,猜,arg,,13
4822,Experiment Group,,,,,,0.98,教导主任鼓励学生们追求自己的梦想。,900030,13,,,,03
4822,Experiment Group,,,,,,0.02,农业专家相信天文学家可以退休物理学家。,900016,14,,,,01
4822,Experiment Group,,22,,,short,0.26,顾问想知道谁猜生物学家嘲讽了哲学家。,222131,15,猜,arg,,13
4822,Experiment Group,,,,,,0.98,外科医生鼓励病人多锻炼身体。,900027,16,,,,02
4822,Experiment Group,,20,,,long,0.3,售货员想知道作曲家重申摄影师指责了谁。,220102,17,重申,arg,,10
4822,Experiment Group,,,,,,0.02,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,900007,18,,,,00
4822,Experiment Group,,32,,,long,0.91,助手想知道军官抱怨老师出卖了谁。,232042,19,抱怨,arg,,04
