workerid,proliferate.condition,first_response_value,item,item_number,item_type,length,response,sentence,verb_id,sentence_id,trial_sequence_total,verb,wh_type,wrong_attempts,error
4589,Experiment Group,,23,,,short,0.91,园丁想知道谁记得焊工训斥了清洁工。,08,223081,17,记得,arg,,
4589,Experiment Group,,2,,,long,0.17,法官想知道律师害怕警察为什么审问了学生。,11,102112,18,害怕,adj,,
4589,Experiment Group,,,,,,0.16,学生自己的问题向提出老师。,01,900010,19,,,,
4589,Experiment Group,,14,,,short,0.69,英语老师想知道谁怕中学生举报了店员。,06,214061,20,怕,arg,,
4589,Experiment Group,,,,,,1,交警在马路边提醒行人要注意安全。,02,900029,21,,,,
4589,Experiment Group,,30,,,long,0.12,舞蹈老师想知道实习生感觉歌手赞美了谁。,12,230122,22,感觉,arg,,
4589,Experiment Group,,1,,,long,0,老师想知道学生怕修理工为什么打了快递员。,06,101062,23,怕,adj,,
4589,Experiment Group,,,,,,0.11,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,00,900005,24,,,,
4589,Experiment Group,,,,,,1,保姆想知道老爷爷午饭到底吃了些什么。,03,900032,25,,,,
4589,Experiment Group,,,,,,0.6,魏老师看到了看了报告的研究生。,01,900019,26,,,,
4589,Experiment Group,,22,,,long,0.13,顾问想知道外交官猜生物学家嘲讽了谁。,09,222092,27,猜,arg,,
4589,Experiment Group,,,,,,0.08,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,00,900007,28,,,,
4589,Experiment Group,,12,,,long,0.92,包工头想知道和尚害怕播音员打伤了谁。,11,212112,29,害怕,arg,,
4589,Experiment Group,,,,,,0,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,30,,,,
4589,Experiment Group,,,,,,0.78,教授认识修了桌子的工人。,02,900020,31,,,,
4589,Experiment Group,,,,,,1,冯阿姨瞧见了背着书包的中学生。,01,900017,32,,,,
4589,Experiment Group,,19,,,long,1,经理想知道道士认为和尚夸奖了谁。,13,219132,33,认为,arg,,
4589,Experiment Group,,,,,,0,农业专家相信天文学家可以退休物理学家。,01,900016,34,,,,
4589,Experiment Group,,5,,,long,0.87,市长想知道议员记得艺术家联系了谁。,08,205082,35,记得,arg,,
4589,Experiment Group,,17,,,long,0.14,会计想知道演员说明编辑为什么邀请了神父。,04,117042,36,说明,adj,,
4589,Experiment Group,,,,,,0.48,队员们自己的优势向隐瞒对手。,01,900012,37,,,,
4589,Experiment Group,,,,,,0.18,助理自己的缺点向指出经理。,01,900011,38,,,,
4589,Experiment Group,,,,,,0.15,领导自己的烦恼向倾诉朋友。,00,900009,39,,,,
4589,Experiment Group,,,,,,1,外科医生鼓励病人多锻炼身体。,02,900027,40,,,,
4589,Experiment Group,,8,,,short,1,侦探想知道谁假装飞行员羞辱了卡车司机。,10,208101,41,假装,arg,,
4589,Experiment Group,,,,,,0.98,数学老师指导中学生们如何解决问题。,03,900031,42,,,,
4589,Experiment Group,,13,,,short,0.22,服务员想知道售票员为什么怕演说家欺骗了建筑工人。,06,113061,43,怕,adj,,
4589,Experiment Group,,4,,,long,0.01,教授想知道工程师感觉秘书为什么批评了运动员。,12,104122,44,感觉,adj,,
4589,Experiment Group,,,,,,0,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,00,900001,45,,,,
4589,Experiment Group,,18,,,short,1,船长想知道谁害怕飞行员责备了经济学家。,11,218111,46,害怕,arg,,
4589,Experiment Group,,7,,,short,0.24,村长想知道农民为什么感觉电工无视了领导。,12,107121,47,感觉,adj,,
4589,Experiment Group,,,,,,1,运动员的姐姐向老师请教了一个问题。,02,900026,48,,,,
4589,Experiment Group,,,,,,0.97,部门经理的好朋友向父母倾诉了自己的烦恼。,02,900025,49,,,,
4589,Experiment Group,,10,,,long,0.56,导游想知道外国人认为保安为什么袭击了商贩。,13,110132,50,认为,adj,,
4589,Experiment Group,,16,,,long,1,大学生想知道记者假装音乐老师夸赞了谁。,10,216102,51,假装,arg,,
4589,Experiment Group,,,,,,1,装修师傅不想见到吃了汉堡的小女孩。,02,900024,52,,,,
4589,Experiment Group,,31,,,long,0.17,心理学家想知道大学生说明保姆讨好了谁。,04,231042,53,说明,arg,,
4589,Experiment Group,,,,,,0.41,国家领导人批准干部可以离职翻译官。,01,900014,54,,,,
4589,Experiment Group,,21,,,short,0,省长想知道谁感觉小报记者采访了税务员。,12,221121,55,感觉,arg,,
4589,Experiment Group,,9,,,short,0.8,将军想知道间谍为什么猜士兵跟踪了总统。,09,109091,56,猜,adj,,
4589,Experiment Group,,,,,,1,部长没见过吃了包子的大学生。,02,900021,57,,,,
4589,Experiment Group,,29,,,long,0.98,编辑想知道法务顾问假装杂技演员为什么抚养了小女孩。,10,129102,58,假装,adj,,
4589,Experiment Group,,,,,,1,教导主任鼓励学生们追求自己的梦想。,03,900030,59,,,,
4589,Experiment Group,,26,,,long,0.07,制片人想知道健身教练猜化妆师为什么监视了调酒师。,09,126092,60,猜,adj,,
4589,Experiment Group,,11,,,long,1,政客想知道医生怕护士推倒了谁。,06,211062,61,怕,arg,,
4589,Experiment Group,,,,,,0.66,基金管理员期待顾客可以成功历史学家。,01,900013,62,,,,
4589,Experiment Group,,25,,,short,1,美容师想知道房东为什么认为营养师吓唬了快餐店员。,13,125131,63,认为,adj,,
4589,Experiment Group,,,,,,0.08,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,00,900002,64,,,,
4580,Experiment Group,,,practice_good,practice_good,,0.98,,,,0,,,0,
4580,Experiment Group,,,practice_bad,practice_bad,,0.02,,,,0,,,0,
4580,Experiment Group,,27,,,short,0,法医想知道谁害怕罪犯谋害了程序员。,11,227111,1,害怕,arg,,
4580,Experiment Group,,,,,,0.13,队员们自己的优势向隐瞒对手。,01,900012,2,,,,
4580,Experiment Group,,3,,,short,0.99,经理想知道谁认为服务员接待了乞丐。,13,203131,3,认为,arg,,
4580,Experiment Group,,,,,,0.76,国家领导人批准干部可以离职翻译官。,01,900014,4,,,,
4580,Experiment Group,,29,,,short,0.99,编辑想知道谁说杂技演员抚养了小女孩。,01,229011,5,说,arg,,
4580,Experiment Group,,20,,,long,0.89,售货员想知道作曲家希望摄影师为什么指责了心理医生。,03,120032,6,希望,adj,,
4580,Experiment Group,,,,,,0,拿着烤肠为什么的小姑娘李经理想要打听陈校长见到了,00,900003,7,,,,
4580,Experiment Group,,28,,,long,0.99,丞相想知道皇上说将军威胁了谁。,01,228012,8,说,arg,,
4580,Experiment Group,,,,,,1,保姆想知道老爷爷午饭到底吃了些什么。,03,900032,9,,,,
4580,Experiment Group,,4,,,short,0.99,教授想知道工程师为什么假装秘书批评了运动员。,10,104101,10,假装,adj,,
4580,Experiment Group,,9,,,short,0.99,将军想知道间谍为什么说明士兵跟踪了总统。,04,109041,11,说明,adj,,
4580,Experiment Group,,,,,,0.51,文艺评论家怀疑编辑可以偷懒教授。,01,900015,12,,,,
4580,Experiment Group,,,,,,0.99,魏老师看到了看了报告的研究生。,01,900019,13,,,,
4580,Experiment Group,,6,,,short,0.89,检察官想知道教练员为什么想音乐家开除了保镖。,05,106051,14,想,adj,,
4580,Experiment Group,,,,,,0.13,背着书包的中学生冯阿姨想了解蒋部长瞧见了为什么,00,900008,15,,,,
4580,Experiment Group,,19,,,long,0.98,经理想知道道士害怕和尚夸奖了谁。,11,219112,16,害怕,arg,,
4580,Experiment Group,,,,,,0.01,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,17,,,,
4580,Experiment Group,,,,,,0.99,交警在马路边提醒行人要注意安全。,02,900029,18,,,,
4580,Experiment Group,,,,,,0.45,领导自己的烦恼向倾诉朋友。,00,900009,19,,,,
4580,Experiment Group,,8,,,short,0.98,侦探想知道谁感觉飞行员羞辱了卡车司机。,12,208121,20,感觉,arg,,
4580,Experiment Group,,,,,,0.99,部长没见过吃了包子的大学生。,02,900021,21,,,,
4580,Experiment Group,,1,,,long,0.72,老师想知道学生想修理工打了谁。,05,201052,22,想,arg,,
4580,Experiment Group,,17,,,long,0.98,会计想知道演员希望编辑邀请了谁。,03,217032,23,希望,arg,,
4580,Experiment Group,,,,,,0.99,教授认识修了桌子的工人。,02,900020,24,,,,
4580,Experiment Group,,21,,,short,0.71,省长想知道谁假装小报记者采访了税务员。,10,221101,25,假装,arg,,
4580,Experiment Group,,18,,,long,0.21,船长想知道建筑师想飞行员为什么责备了经济学家。,05,118052,26,想,adj,,
4580,Experiment Group,,,,,,0,端着凉皮为什么的小伙子孙市长向人打听韩村长看到了,00,900002,27,,,,
4580,Experiment Group,,13,,,short,0.99,服务员想知道售票员为什么害怕演说家欺骗了建筑工人。,11,113111,28,害怕,adj,,
4580,Experiment Group,,24,,,long,0.99,仓库管理员想知道采购员感觉保险代理人挖苦了谁。,12,224122,29,感觉,arg,,
4580,Experiment Group,,,,,,0.97,穿着外套的老奶奶吴处长想知道赵先生见到了为什么,00,900005,30,,,,
4580,Experiment Group,,26,,,long,0.23,制片人想知道健身教练害怕化妆师为什么监视了调酒师。,11,126112,31,害怕,adj,,
4580,Experiment Group,,,,,,0.99,部门经理的好朋友向父母倾诉了自己的烦恼。,02,900025,32,,,,
4580,Experiment Group,,,,,,0.99,外科医生鼓励病人多锻炼身体。,02,900027,33,,,,
4580,Experiment Group,,5,,,long,0.99,市长想知道议员假装艺术家联系了谁。,10,205102,34,假装,arg,,
4580,Experiment Group,,,,,,0.23,助理自己的缺点向指出经理。,01,900011,35,,,,
4580,Experiment Group,,,,,,0,买了油条为什么的小男孩刘助理希望知道马秘书瞧见了,00,900001,36,,,,
4580,Experiment Group,,16,,,short,0.99,大学生想知道记者为什么认为音乐老师夸赞了歌手。,13,116131,37,认为,adj,,
4580,Experiment Group,,23,,,short,0.98,园丁想知道水管工为什么感觉焊工训斥了清洁工。,12,123121,38,感觉,adj,,
4580,Experiment Group,,,,,,0.82,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,00,900007,39,,,,
4580,Experiment Group,,10,,,short,0.98,导游想知道谁希望保安袭击了商贩。,03,210031,40,希望,arg,,
4580,Experiment Group,,,,,,0.99,数学老师指导中学生们如何解决问题。,03,900031,41,,,,
4580,Experiment Group,,,,,,0.71,学生自己的问题向提出老师。,01,900010,42,,,,
4580,Experiment Group,,32,,,short,0.99,助手想知道谁想老师出卖了水手。,05,232051,43,想,arg,,
4580,Experiment Group,,2,,,long,0.98,法官想知道律师说明警察为什么审问了学生。,04,102042,44,说明,adj,,
4580,Experiment Group,,,,,,0,农业专家相信天文学家可以退休物理学家。,01,900016,45,,,,
4580,Experiment Group,,,,,,0.99,装修师傅不想见到吃了汉堡的小女孩。,02,900024,46,,,,
4580,Experiment Group,,7,,,long,0.64,村长想知道农民认为电工为什么无视了领导。,13,107132,47,认为,adj,,
4580,Experiment Group,,,,,,0.99,运动员的姐姐向老师请教了一个问题。,02,900026,48,,,,
4580,Experiment Group,,15,,,long,0.7,主持人想知道学者说明政府官员批评了谁。,04,215042,49,说明,arg,,
4580,Experiment Group,,11,,,short,0.98,政客想知道医生为什么说护士推倒了男孩。,01,111011,50,说,adj,,
4580,Experiment Group,,,,,,0.98,广告商邀请客户参加在西餐厅举办的宴会。,02,900028,51,,,,
4580,Experiment Group,,30,,,long,0.71,舞蹈老师想知道实习生说歌手为什么赞美了剧作家。,01,130012,52,说,adj,,
4580,Experiment Group,,,,,,0.98,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,00,900006,53,,,,
4580,Experiment Group,,25,,,short,0.79,美容师想知道谁说明营养师吓唬了快餐店员。,04,225041,54,说明,arg,,
4580,Experiment Group,,,,,,0.99,顾问没注意到端着盘子的阿姨。,02,900023,55,,,,
4580,Experiment Group,,,,,,0.98,校长遇到了扛着箱子的维修员。,01,900018,56,,,,
4580,Experiment Group,,,,,,0.33,基金管理员期待顾客可以成功历史学家。,01,900013,57,,,,
4580,Experiment Group,,14,,,long,0.16,英语老师想知道工程师感觉中学生为什么举报了店员。,12,114122,58,感觉,adj,,
4580,Experiment Group,,12,,,short,0.99,包工头想知道和尚为什么希望播音员打伤了算命先生。,03,112031,59,希望,adj,,
4580,Experiment Group,,,,,,0.99,村长不想见买了卡车的村民。,02,900022,60,,,,
4580,Experiment Group,,31,,,long,0.8,心理学家想知道大学生认为保姆讨好了谁。,13,231132,61,认为,arg,,
4580,Experiment Group,,,,,,0.99,教导主任鼓励学生们追求自己的梦想。,03,900030,62,,,,
4580,Experiment Group,,22,,,long,0.59,顾问想知道外交官假装生物学家为什么嘲讽了哲学家。,10,122102,63,假装,adj,,
4580,Experiment Group,,,,,,0.99,冯阿姨瞧见了背着书包的中学生。,01,900017,64,,,,
4419,Experiment Group,,,practice_good,practice_good,,1,,,,0,,,0,
4419,Experiment Group,,,practice_bad,practice_bad,,0.03,,,,0,,,0,
4419,Experiment Group,,4,,,short,0.99,教授想知道工程师为什么写下来秘书批评了运动员。,14,104141,1,写,adj,,
4419,Experiment Group,,30,,,short,1,舞蹈老师想知道实习生为什么希望歌手赞美了剧作家。,03,130031,2,希望,adj,,
4419,Experiment Group,,,,,,1,运动员的姐姐向老师请教了一个问题。,02,900026,3,,,,
4419,Experiment Group,,24,,,long,1,仓库管理员想知道采购员说明保险代理人挖苦了谁。,04,224042,4,说明,arg,,
4419,Experiment Group,,31,,,long,0.07,心理学家想知道大学生写下来保姆为什么讨好了理发师。,14,131142,5,写,adj,,
4419,Experiment Group,,,,,,0.07,村长不想见买了卡车的村民。,02,900022,6,,,,
4419,Experiment Group,,,,,,0.98,教授认识修了桌子的工人。,02,900020,7,,,,
4419,Experiment Group,,32,,,short,0.97,助手想知道谁想老师出卖了水手。,05,232051,8,想,arg,,
4419,Experiment Group,,21,,,long,0.98,省长想知道药剂师希望小报记者采访了谁。,03,221032,9,希望,arg,,
4419,Experiment Group,,,,,,1,部长没见过吃了包子的大学生。,02,900021,10,,,,
4419,Experiment Group,,,,,,1,广告商邀请客户参加在西餐厅举办的宴会。,02,900028,11,,,,
4419,Experiment Group,,14,,,long,1,英语老师想知道工程师说明中学生为什么举报了店员。,04,114042,12,说明,adj,,
4419,Experiment Group,,22,,,short,0.11,顾问想知道谁说生物学家嘲讽了哲学家。,01,222011,13,说,arg,,
4419,Experiment Group,,,,,,1,顾问没注意到端着盘子的阿姨。,02,900023,14,,,,
4419,Experiment Group,,7,,,long,0.01,村长想知道农民想电工为什么无视了领导。,05,107052,15,想,adj,,
4419,Experiment Group,,29,,,short,1,编辑想知道法务顾问为什么猜杂技演员抚养了小女孩。,09,129091,16,猜,adj,,
4419,Experiment Group,,,,,,1,冯阿姨瞧见了背着书包的中学生。,01,900017,17,,,,
4419,Experiment Group,,,,,,1,农业专家相信天文学家可以退休物理学家。,01,900016,18,,,,
4419,Experiment Group,,,,,,1,装修师傅不想见到吃了汉堡的小女孩。,02,900024,19,,,,
4419,Experiment Group,,15,,,long,1,主持人想知道学者猜政府官员为什么批评了总统候选人。,09,115092,20,猜,adj,,
4419,Experiment Group,,,,,,1,部门经理的好朋友向父母倾诉了自己的烦恼。,02,900025,21,,,,
4419,Experiment Group,,23,,,short,1,园丁想知道水管工为什么说明焊工训斥了清洁工。,04,123041,22,说明,adj,,
4419,Experiment Group,,13,,,short,0.94,服务员想知道谁说明演说家欺骗了建筑工人。,04,213041,23,说明,arg,,
4419,Experiment Group,,,,,,0.99,拎着袋子的小学生赵先生向人打听许厂长见到了为什么,00,900007,24,,,,
4419,Experiment Group,,25,,,short,1,美容师想知道房东为什么说营养师吓唬了快餐店员。,01,125011,25,说,adj,,
4419,Experiment Group,,,,,,1,交警在马路边提醒行人要注意安全。,02,900029,26,,,,
4419,Experiment Group,,,,,,1,领导自己的烦恼向倾诉朋友。,00,900009,27,,,,
4419,Experiment Group,,,,,,1,队员们自己的优势向隐瞒对手。,01,900012,28,,,,
4419,Experiment Group,,28,,,short,1,丞相想知道皇上为什么喜欢将军威胁了大臣。,07,128071,29,喜欢,adj,,
4419,Experiment Group,,,,,,0.11,助理自己的缺点向指出经理。,01,900011,30,,,,
4419,Experiment Group,,11,,,long,1,政客想知道医生觉得护士为什么推倒了男孩。,02,111022,31,觉得,adj,,
4419,Experiment Group,,,,,,0.47,戴着眼镜的博士生郑科长想要打听费叔叔看到了为什么,00,900006,32,,,,
4419,Experiment Group,,5,,,long,0.98,市长想知道议员喜欢艺术家为什么联系了毒枭。,07,105072,33,喜欢,adj,,
4419,Experiment Group,,,,,,1,喝着豆浆为什么的老爷爷周老板想弄明白郑科长见到了,00,900004,34,,,,
4419,Experiment Group,,6,,,long,0.02,检察官想知道教练员觉得音乐家开除了谁。,02,206022,35,觉得,arg,,
4419,Experiment Group,,18,,,short,0.02,船长想知道建筑师为什么觉得飞行员责备了经济学家。,02,118021,36,觉得,adj,,
4419,Experiment Group,,,,,,1,学生自己的问题向提出老师。,01,900010,37,,,,
4419,Experiment Group,,10,,,short,1,导游想知道谁希望保安袭击了商贩。,03,210031,38,希望,arg,,
