unique_id,Lexicalization,wh_type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
122132,22,adj,认为,long,顾问想知道,外交官,,认为,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官认为生物学家为什么嘲讽了哲学家。
122141,22,adj,写,short,顾问想知道,外交官,为什么,写,生物学家,,嘲讽了,哲学家,顾问想知道外交官为什么写生物学家嘲讽了哲学家。
122142,22,adj,写,long,顾问想知道,外交官,,写,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官写生物学家为什么嘲讽了哲学家。
123011,23,adj,说,short,园丁想知道,水管工,为什么,说,焊工,,训斥了,清洁工,园丁想知道水管工为什么说焊工训斥了清洁工。
123012,23,adj,说,long,园丁想知道,水管工,,说,焊工,为什么,训斥了,清洁工,园丁想知道水管工说焊工为什么训斥了清洁工。
123021,23,adj,觉得,short,园丁想知道,水管工,为什么,觉得,焊工,,训斥了,清洁工,园丁想知道水管工为什么觉得焊工训斥了清洁工。
123022,23,adj,觉得,long,园丁想知道,水管工,,觉得,焊工,为什么,训斥了,清洁工,园丁想知道水管工觉得焊工为什么训斥了清洁工。
123031,23,adj,希望,short,园丁想知道,水管工,为什么,希望,焊工,,训斥了,清洁工,园丁想知道水管工为什么希望焊工训斥了清洁工。
123032,23,adj,希望,long,园丁想知道,水管工,,希望,焊工,为什么,训斥了,清洁工,园丁想知道水管工希望焊工为什么训斥了清洁工。
123041,23,adj,说明,short,园丁想知道,水管工,为什么,说明,焊工,,训斥了,清洁工,园丁想知道水管工为什么说明焊工训斥了清洁工。
123042,23,adj,说明,long,园丁想知道,水管工,,说明,焊工,为什么,训斥了,清洁工,园丁想知道水管工说明焊工为什么训斥了清洁工。
123051,23,adj,想,short,园丁想知道,水管工,为什么,想,焊工,,训斥了,清洁工,园丁想知道水管工为什么想焊工训斥了清洁工。
123052,23,adj,想,long,园丁想知道,水管工,,想,焊工,为什么,训斥了,清洁工,园丁想知道水管工想焊工为什么训斥了清洁工。
123061,23,adj,怕,short,园丁想知道,水管工,为什么,怕,焊工,,训斥了,清洁工,园丁想知道水管工为什么怕焊工训斥了清洁工。
123062,23,adj,怕,long,园丁想知道,水管工,,怕,焊工,为什么,训斥了,清洁工,园丁想知道水管工怕焊工为什么训斥了清洁工。
123071,23,adj,喜欢,short,园丁想知道,水管工,为什么,喜欢,焊工,,训斥了,清洁工,园丁想知道水管工为什么喜欢焊工训斥了清洁工。
123072,23,adj,喜欢,long,园丁想知道,水管工,,喜欢,焊工,为什么,训斥了,清洁工,园丁想知道水管工喜欢焊工为什么训斥了清洁工。
123081,23,adj,记得,short,园丁想知道,水管工,为什么,记得,焊工,,训斥了,清洁工,园丁想知道水管工为什么记得焊工训斥了清洁工。
123082,23,adj,记得,long,园丁想知道,水管工,,记得,焊工,为什么,训斥了,清洁工,园丁想知道水管工记得焊工为什么训斥了清洁工。
123091,23,adj,猜,short,园丁想知道,水管工,为什么,猜,焊工,,训斥了,清洁工,园丁想知道水管工为什么猜焊工训斥了清洁工。
123092,23,adj,猜,long,园丁想知道,水管工,,猜,焊工,为什么,训斥了,清洁工,园丁想知道水管工猜焊工为什么训斥了清洁工。
123101,23,adj,假装,short,园丁想知道,水管工,为什么,假装,焊工,,训斥了,清洁工,园丁想知道水管工为什么假装焊工训斥了清洁工。
123102,23,adj,假装,long,园丁想知道,水管工,,假装,焊工,为什么,训斥了,清洁工,园丁想知道水管工假装焊工为什么训斥了清洁工。
123111,23,adj,害怕,short,园丁想知道,水管工,为什么,害怕,焊工,,训斥了,清洁工,园丁想知道水管工为什么害怕焊工训斥了清洁工。
123112,23,adj,害怕,long,园丁想知道,水管工,,害怕,焊工,为什么,训斥了,清洁工,园丁想知道水管工害怕焊工为什么训斥了清洁工。
123121,23,adj,感觉,short,园丁想知道,水管工,为什么,感觉,焊工,,训斥了,清洁工,园丁想知道水管工为什么感觉焊工训斥了清洁工。
123122,23,adj,感觉,long,园丁想知道,水管工,,感觉,焊工,为什么,训斥了,清洁工,园丁想知道水管工感觉焊工为什么训斥了清洁工。
123131,23,adj,认为,short,园丁想知道,水管工,为什么,认为,焊工,,训斥了,清洁工,园丁想知道水管工为什么认为焊工训斥了清洁工。
123132,23,adj,认为,long,园丁想知道,水管工,,认为,焊工,为什么,训斥了,清洁工,园丁想知道水管工认为焊工为什么训斥了清洁工。
123141,23,adj,写,short,园丁想知道,水管工,为什么,写,焊工,,训斥了,清洁工,园丁想知道水管工为什么写焊工训斥了清洁工。
123142,23,adj,写,long,园丁想知道,水管工,,写,焊工,为什么,训斥了,清洁工,园丁想知道水管工写焊工为什么训斥了清洁工。
124011,24,adj,说,short,仓库管理员想知道,采购员,为什么,说,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么说保险代理人挖苦了模特。
124012,24,adj,说,long,仓库管理员想知道,采购员,,说,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员说保险代理人为什么挖苦了模特。
124021,24,adj,觉得,short,仓库管理员想知道,采购员,为什么,觉得,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么觉得保险代理人挖苦了模特。
124022,24,adj,觉得,long,仓库管理员想知道,采购员,,觉得,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员觉得保险代理人为什么挖苦了模特。
124031,24,adj,希望,short,仓库管理员想知道,采购员,为什么,希望,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么希望保险代理人挖苦了模特。
124032,24,adj,希望,long,仓库管理员想知道,采购员,,希望,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员希望保险代理人为什么挖苦了模特。
124041,24,adj,说明,short,仓库管理员想知道,采购员,为什么,说明,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么说明保险代理人挖苦了模特。
124042,24,adj,说明,long,仓库管理员想知道,采购员,,说明,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员说明保险代理人为什么挖苦了模特。
124051,24,adj,想,short,仓库管理员想知道,采购员,为什么,想,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么想保险代理人挖苦了模特。
124052,24,adj,想,long,仓库管理员想知道,采购员,,想,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员想保险代理人为什么挖苦了模特。
124061,24,adj,怕,short,仓库管理员想知道,采购员,为什么,怕,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么怕保险代理人挖苦了模特。
124062,24,adj,怕,long,仓库管理员想知道,采购员,,怕,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员怕保险代理人为什么挖苦了模特。
124071,24,adj,喜欢,short,仓库管理员想知道,采购员,为什么,喜欢,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么喜欢保险代理人挖苦了模特。
124072,24,adj,喜欢,long,仓库管理员想知道,采购员,,喜欢,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员喜欢保险代理人为什么挖苦了模特。
124081,24,adj,记得,short,仓库管理员想知道,采购员,为什么,记得,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么记得保险代理人挖苦了模特。
124082,24,adj,记得,long,仓库管理员想知道,采购员,,记得,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员记得保险代理人为什么挖苦了模特。
124091,24,adj,猜,short,仓库管理员想知道,采购员,为什么,猜,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么猜保险代理人挖苦了模特。
124092,24,adj,猜,long,仓库管理员想知道,采购员,,猜,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员猜保险代理人为什么挖苦了模特。
124101,24,adj,假装,short,仓库管理员想知道,采购员,为什么,假装,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么假装保险代理人挖苦了模特。
124102,24,adj,假装,long,仓库管理员想知道,采购员,,假装,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员假装保险代理人为什么挖苦了模特。
124111,24,adj,害怕,short,仓库管理员想知道,采购员,为什么,害怕,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么害怕保险代理人挖苦了模特。
124112,24,adj,害怕,long,仓库管理员想知道,采购员,,害怕,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员害怕保险代理人为什么挖苦了模特。
124121,24,adj,感觉,short,仓库管理员想知道,采购员,为什么,感觉,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么感觉保险代理人挖苦了模特。
124122,24,adj,感觉,long,仓库管理员想知道,采购员,,感觉,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员感觉保险代理人为什么挖苦了模特。
124131,24,adj,认为,short,仓库管理员想知道,采购员,为什么,认为,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么认为保险代理人挖苦了模特。
124132,24,adj,认为,long,仓库管理员想知道,采购员,,认为,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员认为保险代理人为什么挖苦了模特。
124141,24,adj,写,short,仓库管理员想知道,采购员,为什么,写,保险代理人,,挖苦了,模特,仓库管理员想知道采购员为什么写保险代理人挖苦了模特。
124142,24,adj,写,long,仓库管理员想知道,采购员,,写,保险代理人,为什么,挖苦了,模特,仓库管理员想知道采购员写保险代理人为什么挖苦了模特。
125011,25,adj,说,short,美容师想知道,房东,为什么,说,营养师,,吓唬了,快餐店员,美容师想知道房东为什么说营养师吓唬了快餐店员。
125012,25,adj,说,long,美容师想知道,房东,,说,营养师,为什么,吓唬了,快餐店员,美容师想知道房东说营养师为什么吓唬了快餐店员。
125021,25,adj,觉得,short,美容师想知道,房东,为什么,觉得,营养师,,吓唬了,快餐店员,美容师想知道房东为什么觉得营养师吓唬了快餐店员。
125022,25,adj,觉得,long,美容师想知道,房东,,觉得,营养师,为什么,吓唬了,快餐店员,美容师想知道房东觉得营养师为什么吓唬了快餐店员。
125031,25,adj,希望,short,美容师想知道,房东,为什么,希望,营养师,,吓唬了,快餐店员,美容师想知道房东为什么希望营养师吓唬了快餐店员。
125032,25,adj,希望,long,美容师想知道,房东,,希望,营养师,为什么,吓唬了,快餐店员,美容师想知道房东希望营养师为什么吓唬了快餐店员。
125041,25,adj,说明,short,美容师想知道,房东,为什么,说明,营养师,,吓唬了,快餐店员,美容师想知道房东为什么说明营养师吓唬了快餐店员。
125042,25,adj,说明,long,美容师想知道,房东,,说明,营养师,为什么,吓唬了,快餐店员,美容师想知道房东说明营养师为什么吓唬了快餐店员。
125051,25,adj,想,short,美容师想知道,房东,为什么,想,营养师,,吓唬了,快餐店员,美容师想知道房东为什么想营养师吓唬了快餐店员。
125052,25,adj,想,long,美容师想知道,房东,,想,营养师,为什么,吓唬了,快餐店员,美容师想知道房东想营养师为什么吓唬了快餐店员。
125061,25,adj,怕,short,美容师想知道,房东,为什么,怕,营养师,,吓唬了,快餐店员,美容师想知道房东为什么怕营养师吓唬了快餐店员。
125062,25,adj,怕,long,美容师想知道,房东,,怕,营养师,为什么,吓唬了,快餐店员,美容师想知道房东怕营养师为什么吓唬了快餐店员。
125071,25,adj,喜欢,short,美容师想知道,房东,为什么,喜欢,营养师,,吓唬了,快餐店员,美容师想知道房东为什么喜欢营养师吓唬了快餐店员。
125072,25,adj,喜欢,long,美容师想知道,房东,,喜欢,营养师,为什么,吓唬了,快餐店员,美容师想知道房东喜欢营养师为什么吓唬了快餐店员。
125081,25,adj,记得,short,美容师想知道,房东,为什么,记得,营养师,,吓唬了,快餐店员,美容师想知道房东为什么记得营养师吓唬了快餐店员。
125082,25,adj,记得,long,美容师想知道,房东,,记得,营养师,为什么,吓唬了,快餐店员,美容师想知道房东记得营养师为什么吓唬了快餐店员。
125091,25,adj,猜,short,美容师想知道,房东,为什么,猜,营养师,,吓唬了,快餐店员,美容师想知道房东为什么猜营养师吓唬了快餐店员。
125092,25,adj,猜,long,美容师想知道,房东,,猜,营养师,为什么,吓唬了,快餐店员,美容师想知道房东猜营养师为什么吓唬了快餐店员。
125101,25,adj,假装,short,美容师想知道,房东,为什么,假装,营养师,,吓唬了,快餐店员,美容师想知道房东为什么假装营养师吓唬了快餐店员。
